"time","strata",".pred_survival"
97,"CC=1, clusterFC=1, TC=2",0.482059755810901
98,"CC=1, clusterFC=1, TC=2",0.472740107275956
99,"CC=1, clusterFC=1, TC=2",0.463762577283461
100,"CC=1, clusterFC=1, TC=2",0.455099895148706
101,"CC=1, clusterFC=1, TC=2",0.446726271932045
102,"CC=1, clusterFC=1, TC=2",0.438617656715131
103,"CC=1, clusterFC=1, TC=2",0.430751899777838
104,"CC=1, clusterFC=1, TC=2",0.423108836555252
105,"CC=1, clusterFC=1, TC=2",0.41567030603007
106,"CC=1, clusterFC=1, TC=2",0.408420116502077
107,"CC=1, clusterFC=1, TC=2",0.401343970621707
108,"CC=1, clusterFC=1, TC=2",0.394429360307486
109,"CC=1, clusterFC=1, TC=2",0.387665440793781
110,"CC=1, clusterFC=1, TC=2",0.381042891660022
111,"CC=1, clusterFC=1, TC=2",0.374553771339375
112,"CC=1, clusterFC=1, TC=2",0.368191370338917
113,"CC=1, clusterFC=1, TC=2",0.361950067254424
114,"CC=1, clusterFC=1, TC=2",0.355825190647461
115,"CC=1, clusterFC=1, TC=2",0.349812888976762
116,"CC=1, clusterFC=1, TC=2",0.343910010038526
117,"CC=1, clusterFC=1, TC=2",0.338113990764021
118,"CC=1, clusterFC=1, TC=2",0.332422757737083
119,"CC=1, clusterFC=1, TC=2",0.326834638415717
120,"CC=1, clusterFC=1, TC=2",0.321348282757176
121,"CC=1, clusterFC=1, TC=2",0.315962594740604
122,"CC=1, clusterFC=1, TC=2",0.310676673142227
123,"CC=1, clusterFC=1, TC=2",0.305489760832725
124,"CC=1, clusterFC=1, TC=2",0.300401201823817
125,"CC=1, clusterFC=1, TC=2",0.295410405281392
126,"CC=1, clusterFC=1, TC=2",0.290516815737526
127,"CC=1, clusterFC=1, TC=2",0.285719888766413
128,"CC=1, clusterFC=1, TC=2",0.281019071433949
129,"CC=1, clusterFC=1, TC=2",0.27641378688286
130,"CC=1, clusterFC=1, TC=2",0.271903422471276
131,"CC=1, clusterFC=1, TC=2",0.267487320939834
132,"CC=1, clusterFC=1, TC=2",0.263164774138688
133,"CC=1, clusterFC=1, TC=2",0.258935018899783
134,"CC=1, clusterFC=1, TC=2",0.254797234690539
135,"CC=1, clusterFC=1, TC=2",0.250750542731963
136,"CC=1, clusterFC=1, TC=2",0.246794006307005
137,"CC=1, clusterFC=1, TC=2",0.242926632023504
138,"CC=1, clusterFC=1, TC=2",0.239147371830493
139,"CC=1, clusterFC=1, TC=2",0.235455125617064
140,"CC=1, clusterFC=1, TC=2",0.231848744249688
141,"CC=1, clusterFC=1, TC=2",0.228327032927209
142,"CC=1, clusterFC=1, TC=2",0.224888754752901
143,"CC=1, clusterFC=1, TC=2",0.221532634440346
144,"CC=1, clusterFC=1, TC=2",0.218257362084823
145,"CC=1, clusterFC=1, TC=2",0.215061596944591
146,"CC=1, clusterFC=1, TC=2",0.21194397118723
147,"CC=1, clusterFC=1, TC=2",0.208903093565352
149,"CC=1, clusterFC=1, TC=2",0.203045922005557
150,"CC=1, clusterFC=1, TC=2",0.200226760073752
151,"CC=1, clusterFC=1, TC=2",0.197478616781946
152,"CC=1, clusterFC=1, TC=2",0.194800034840685
153,"CC=1, clusterFC=1, TC=2",0.192189552941644
154,"CC=1, clusterFC=1, TC=2",0.189645708448022
155,"CC=1, clusterFC=1, TC=2",0.187167039920478
157,"CC=1, clusterFC=1, TC=2",0.182399405008099
158,"CC=1, clusterFC=1, TC=2",0.180107542193778
159,"CC=1, clusterFC=1, TC=2",0.177875066421485
160,"CC=1, clusterFC=1, TC=2",0.175700554514916
161,"CC=1, clusterFC=1, TC=2",0.17358259633598
162,"CC=1, clusterFC=1, TC=2",0.171519796246536
163,"CC=1, clusterFC=1, TC=2",0.16951077443849
164,"CC=1, clusterFC=1, TC=2",0.16755416813821
165,"CC=1, clusterFC=1, TC=2",0.16564863269133
166,"CC=1, clusterFC=1, TC=2",0.163792842533944
167,"CC=1, clusterFC=1, TC=2",0.161985492056226
168,"CC=1, clusterFC=1, TC=2",0.160225296364341
1,"CC=1, clusterFC=2, TC=2",0.999999752387627
2,"CC=1, clusterFC=2, TC=2",0.999995486394025
3,"CC=1, clusterFC=2, TC=2",0.999979142246998
4,"CC=1, clusterFC=2, TC=2",0.999942756296476
5,"CC=1, clusterFC=2, TC=2",0.999880137791376
6,"CC=1, clusterFC=2, TC=2",0.999786966699048
7,"CC=1, clusterFC=2, TC=2",0.999660493868456
8,"CC=1, clusterFC=2, TC=2",0.999499193267726
9,"CC=1, clusterFC=2, TC=2",0.999302458826966
10,"CC=1, clusterFC=2, TC=2",0.999070361880741
11,"CC=1, clusterFC=2, TC=2",0.998803462826741
12,"CC=1, clusterFC=2, TC=2",0.998502664434663
13,"CC=1, clusterFC=2, TC=2",0.998169092128409
14,"CC=1, clusterFC=2, TC=2",0.997803984854881
15,"CC=1, clusterFC=2, TC=2",0.997408578493557
16,"CC=1, clusterFC=2, TC=2",0.996983963217149
17,"CC=1, clusterFC=2, TC=2",0.99653089814026
18,"CC=1, clusterFC=2, TC=2",0.996049571817536
19,"CC=1, clusterFC=2, TC=2",0.995539305527548
20,"CC=1, clusterFC=2, TC=2",0.994998206669094
21,"CC=1, clusterFC=2, TC=2",0.99442279022744
22,"CC=1, clusterFC=2, TC=2",0.993807595234732
